cultivo,campania,provincia,departamento,id_provincia,id_departamento,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,codigo_indec
Maíz,2021/22,BUENOS AIRES,25 DE MAYO,6,854,60700,44007,323451,7350,06854
Maíz,2022/23,BUENOS AIRES,25 DE MAYO,6,854,59486,43573,213072,4890,06854
Maíz,2023/24,BUENOS AIRES,25 DE MAYO,6,854,58128,42607,304640,7150,06854
Maíz,2024/25,BUENOS AIRES,25 DE MAYO,6,854,60435,44461,331679,7460,06854
Maíz,2021/22,BUENOS AIRES,9 DE JULIO,6,588,69000,62100,496800,8000,06588
Maíz,2022/23,BUENOS AIRES,9 DE JULIO,6,588,60000,51700,206800,4000,06588
Maíz,2023/24,BUENOS AIRES,9 DE JULIO,6,588,72000,68237,545896,8000,06588
Maíz,2024/25,BUENOS AIRES,9 DE JULIO,6,588,72000,68300,580550,8500,06588
Maíz,2021/22,BUENOS AIRES,ADOLFO ALSINA,6,7,79000,34000,244800,7200,06007
Maíz,2022/23,BUENOS AIRES,ADOLFO ALSINA,6,7,79000,38000,209000,5500,06007
Maíz,2023/24,BUENOS AIRES,ADOLFO ALSINA,6,7,79000,40000,260000,6500,06007
Maíz,2024/25,BUENOS AIRES,ADOLFO ALSINA,6,7,106000,44000,286000,6500,06007
Maíz,2021/22,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,22299,16383,57339,3500,06014
Maíz,2022/23,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,25729,18010,82847,4600,06014
Maíz,2023/24,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,23119,16415,98487,6000,06014
Maíz,2024/25,BUENOS AIRES,ADOLFO GONZALES CHAVES,6,14,35734,28590,171540,6000,06014
Maíz,2021/22,BUENOS AIRES,ALBERTI,6,21,26000,23400,187200,8000,06021
Maíz,2022/23,BUENOS AIRES,ALBERTI,6,21,22000,18600,55800,3000,06021
Maíz,2023/24,BUENOS AIRES,ALBERTI,6,21,31000,29400,235200,8000,06021
Maíz,2024/25,BUENOS AIRES,ALBERTI,6,21,25000,23600,200600,8500,06021
Maíz,2021/22,BUENOS AIRES,ARRECIFES,6,77,19800,18000,121500,6750,06077
Maíz,2022/23,BUENOS AIRES,ARRECIFES,6,77,19220,10236,47086,4600,06077
Maíz,2023/24,BUENOS AIRES,ARRECIFES,6,77,28647,26147,230094,8800,06077
Maíz,2024/25,BUENOS AIRES,ARRECIFES,6,77,19500,16500,132000,8000,06077
Maíz,2021/22,BUENOS AIRES,AYACUCHO,6,42,36000,31500,214200,6800,06042
Maíz,2022/23,BUENOS AIRES,AYACUCHO,6,42,47600,43100,215500,5000,06042
Maíz,2023/24,BUENOS AIRES,AYACUCHO,6,42,47000,41700,271050,6500,06042
Maíz,2024/25,BUENOS AIRES,AYACUCHO,6,42,47000,42500,246500,5800,06042
Maíz,2021/22,BUENOS AIRES,AZUL,6,49,69500,45500,300300,6600,06049
Maíz,2022/23,BUENOS AIRES,AZUL,6,49,64581,45581,259812,5700,06049
Maíz,2023/24,BUENOS AIRES,AZUL,6,49,51453,40162,281134,7000,06049
Maíz,2024/25,BUENOS AIRES,AZUL,6,49,54845,43145,237298,5500,06049
Maíz,2021/22,BUENOS AIRES,BAHIA BLANCA,6,56,2400,500,1500,3000,06056
Maíz,2021/22,BUENOS AIRES,BALCARCE,6,63,62000,48000,321600,6700,06063
Maíz,2022/23,BUENOS AIRES,BALCARCE,6,63,66373,48373,299913,6200,06063
Maíz,2023/24,BUENOS AIRES,BALCARCE,6,63,52332,42912,300384,7000,06063
Maíz,2024/25,BUENOS AIRES,BALCARCE,6,63,52768,43068,279942,6500,06063
Maíz,2021/22,BUENOS AIRES,BARADERO,6,70,21300,19800,132660,6700,06070
Maíz,2022/23,BUENOS AIRES,BARADERO,6,70,26607,24805,109142,4400,06070
Maíz,2023/24,BUENOS AIRES,BARADERO,6,70,15793,13793,122758,8900,06070
Maíz,2024/25,BUENOS AIRES,BARADERO,6,70,19850,17550,136890,7800,06070
Maíz,2021/22,BUENOS AIRES,BENITO JUAREZ,6,84,29500,18500,120250,6500,06084
Maíz,2022/23,BUENOS AIRES,BENITO JUAREZ,6,84,32643,22643,113215,5000,06084
Maíz,2023/24,BUENOS AIRES,BENITO JUAREZ,6,84,28992,22006,132036,6000,06084
Maíz,2024/25,BUENOS AIRES,BENITO JUAREZ,6,84,33043,25443,127215,5000,06084
Maíz,2021/22,BUENOS AIRES,BOLIVAR,6,105,56300,43914,373269,8500,06105
Maíz,2022/23,BUENOS AIRES,BOLIVAR,6,105,48800,36844,239486,6500,06105
Maíz,2023/24,BUENOS AIRES,BOLIVAR,6,105,58000,43790,306530,7000,06105
Maíz,2024/25,BUENOS AIRES,BOLIVAR,6,105,58000,40000,280000,7000,06105
Maíz,2021/22,BUENOS AIRES,BRAGADO,6,112,46000,41400,331200,8000,06112
Maíz,2022/23,BUENOS AIRES,BRAGADO,6,112,35000,30100,105350,3500,06112
Maíz,2023/24,BUENOS AIRES,BRAGADO,6,112,40000,37916,303328,8000,06112
Maíz,2024/25,BUENOS AIRES,BRAGADO,6,112,40000,37550,319175,8500,06112
Maíz,2021/22,BUENOS AIRES,BRANDSEN,6,119,1600,600,3900,6500,06119
Maíz,2022/23,BUENOS AIRES,BRANDSEN,6,119,1700,350,1925,5500,06119
Maíz,2023/24,BUENOS AIRES,BRANDSEN,6,119,2170,570,4446,7800,06119
Maíz,2024/25,BUENOS AIRES,BRANDSEN,6,119,2170,570,3990,7000,06119
Maíz,2021/22,BUENOS AIRES,CAMPANA,6,126,1360,1260,8159,6475,06126
Maíz,2022/23,BUENOS AIRES,CAMPANA,6,126,1000,750,3675,4900,06126
Maíz,2023/24,BUENOS AIRES,CAMPANA,6,126,2200,2200,19360,8800,06126
Maíz,2024/25,BUENOS AIRES,CAMPANA,6,126,2200,2200,17600,8000,06126
Maíz,2021/22,BUENOS AIRES,CANUELAS,6,134,2300,1620,11016,6800,06134
Maíz,2022/23,BUENOS AIRES,CANUELAS,6,134,2500,1250,6875,5500,06134
Maíz,2023/24,BUENOS AIRES,CANUELAS,6,134,3700,2350,18330,7800,06134
Maíz,2024/25,BUENOS AIRES,CANUELAS,6,134,3700,2350,16450,7000,06134
Maíz,2021/22,BUENOS AIRES,CAPITAN SARMIENTO,6,140,9800,8400,57834,6885,06140
Maíz,2022/23,BUENOS AIRES,CAPITAN SARMIENTO,6,140,12507,6351,30485,4800,06140
Maíz,2023/24,BUENOS AIRES,CAPITAN SARMIENTO,6,140,8493,8043,71583,8900,06140
Maíz,2024/25,BUENOS AIRES,CAPITAN SARMIENTO,6,140,8500,7900,63990,8100,06140
Maíz,2021/22,BUENOS AIRES,CARLOS CASARES,6,147,41200,27604,234634,8500,06147
Maíz,2022/23,BUENOS AIRES,CARLOS CASARES,6,147,39500,26400,17160,650,06147
Maíz,2023/24,BUENOS AIRES,CARLOS CASARES,6,147,40500,28601,233956,8180,06147
Maíz,2024/25,BUENOS AIRES,CARLOS CASARES,6,147,50223,30885,262523,8500,06147
Maíz,2021/22,BUENOS AIRES,CARLOS TEJEDOR,6,154,48769,43369,364300,8400,06154
Maíz,2022/23,BUENOS AIRES,CARLOS TEJEDOR,6,154,48100,42100,231550,5500,06154
Maíz,2023/24,BUENOS AIRES,CARLOS TEJEDOR,6,154,50500,43398,314692,7251,06154
Maíz,2024/25,BUENOS AIRES,CARLOS TEJEDOR,6,154,43347,39738,325852,8200,06154
Maíz,2021/22,BUENOS AIRES,CARMEN DE ARECO,6,161,25000,23900,133840,5600,06161
Maíz,2022/23,BUENOS AIRES,CARMEN DE ARECO,6,161,20000,17000,85000,5000,06161
Maíz,2023/24,BUENOS AIRES,CARMEN DE ARECO,6,161,22500,18500,166500,9000,06161
Maíz,2024/25,BUENOS AIRES,CARMEN DE ARECO,6,161,17000,15300,122400,8000,06161
Maíz,2021/22,BUENOS AIRES,CASTELLI,6,168,9000,3000,21000,7000,06168
Maíz,2022/23,BUENOS AIRES,CASTELLI,6,168,9000,3000,12000,4000,06168
Maíz,2023/24,BUENOS AIRES,CASTELLI,6,168,10000,4000,20000,5000,06168
Maíz,2024/25,BUENOS AIRES,CASTELLI,6,168,10000,4000,22000,5500,06168
Maíz,2021/22,BUENOS AIRES,CHACABUCO,6,210,44000,42500,301750,7100,06210
Maíz,2022/23,BUENOS AIRES,CHACABUCO,6,210,48000,40800,204000,5000,06210
Maíz,2023/24,BUENOS AIRES,CHACABUCO,6,210,37000,32000,320000,10000,06210
Maíz,2024/25,BUENOS AIRES,CHACABUCO,6,210,34000,30600,244800,8000,06210
Maíz,2021/22,BUENOS AIRES,CHASCOMUS,6,217,11050,5960,41720,7000,06217
Maíz,2022/23,BUENOS AIRES,CHASCOMUS,6,217,12500,8000,44048,5506,06217
Maíz,2023/24,BUENOS AIRES,CHASCOMUS,6,217,15930,11630,91877,7900,06217
Maíz,2024/25,BUENOS AIRES,CHASCOMUS,6,217,11900,7600,53200,7000,06217
Maíz,2021/22,BUENOS AIRES,CHIVILCOY,6,224,36000,32400,243000,7500,06224
Maíz,2022/23,BUENOS AIRES,CHIVILCOY,6,224,23000,16900,50700,3000,06224
Maíz,2023/24,BUENOS AIRES,CHIVILCOY,6,224,37000,35036,280288,8000,06224
Maíz,2024/25,BUENOS AIRES,CHIVILCOY,6,224,32000,30100,240800,8000,06224
Maíz,2021/22,BUENOS AIRES,COLON,6,175,20350,18750,138750,7400,06175
Maíz,2022/23,BUENOS AIRES,COLON,6,175,13702,9891,49455,5000,06175
Maíz,2023/24,BUENOS AIRES,COLON,6,175,18104,17604,160196,9100,06175
Maíz,2024/25,BUENOS AIRES,COLON,6,175,17800,17050,139810,8200,06175
Maíz,2021/22,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3500,2500,9500,3800,06182
Maíz,2022/23,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3500,1500,5250,3500,06182
Maíz,2023/24,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3500,1500,4500,3000,06182
Maíz,2024/25,BUENOS AIRES,CORONEL DE MARINA L ROSALES,6,182,3500,1500,5025,3350,06182
Maíz,2021/22,BUENOS AIRES,CORONEL DORREGO,6,189,66418,49107,147322,3000,06189
Maíz,2022/23,BUENOS AIRES,CORONEL DORREGO,6,189,68696,48087,216392,4500,06189
Maíz,2023/24,BUENOS AIRES,CORONEL DORREGO,6,189,91406,38391,95978,2500,06189
Maíz,2024/25,BUENOS AIRES,CORONEL DORREGO,6,189,95620,64731,291290,4500,06189
Maíz,2021/22,BUENOS AIRES,CORONEL PRINGLES,6,196,20097,14857,59427,4000,06196
Maíz,2022/23,BUENOS AIRES,CORONEL PRINGLES,6,196,33901,23731,90177,3800,06196
Maíz,2023/24,BUENOS AIRES,CORONEL PRINGLES,6,196,26869,13010,52040,4000,06196
Maíz,2024/25,BUENOS AIRES,CORONEL PRINGLES,6,196,40943,32737,150590,4600,06196
Maíz,2021/22,BUENOS AIRES,CORONEL SUAREZ,6,203,48000,29030,232240,8000,06203
Maíz,2022/23,BUENOS AIRES,CORONEL SUAREZ,6,203,45000,37500,225000,6000,06203
Maíz,2023/24,BUENOS AIRES,CORONEL SUAREZ,6,203,45000,32000,153600,4800,06203
Maíz,2024/25,BUENOS AIRES,CORONEL SUAREZ,6,203,70000,59500,476000,8000,06203
Maíz,2021/22,BUENOS AIRES,DAIREAUX,6,231,49000,38220,343980,9000,06231
Maíz,2022/23,BUENOS AIRES,DAIREAUX,6,231,40700,30729,184371,6000,06231
Maíz,2023/24,BUENOS AIRES,DAIREAUX,6,231,55000,41525,290675,7000,06231
Maíz,2024/25,BUENOS AIRES,DAIREAUX,6,231,55000,38000,266000,7000,06231
Maíz,2023/24,BUENOS AIRES,DOLORES,6,238,3000,2200,11000,5000,06238
Maíz,2024/25,BUENOS AIRES,DOLORES,6,238,3000,2200,11000,5000,06238
Maíz,2021/22,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,5250,5100,34935,6850,06266
Maíz,2022/23,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,4250,3750,17250,4600,06266
Maíz,2023/24,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,4400,4200,37380,8900,06266
Maíz,2024/25,BUENOS AIRES,EXALTACION DE LA CRUZ,6,266,4500,4200,33600,8000,06266
Maíz,2021/22,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,24000,18500,142450,7700,06277
Maíz,2022/23,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,23000,16270,94366,5800,06277
Maíz,2023/24,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,27000,21000,176400,8400,06277
Maíz,2024/25,BUENOS AIRES,FLORENTINO AMEGHINO,6,277,23000,17000,132600,7800,06277
Maíz,2021/22,BUENOS AIRES,GENERAL ALVARADO,6,280,22800,19800,128700,6500,06280
Maíz,2022/23,BUENOS AIRES,GENERAL ALVARADO,6,280,20212,20212,123293,6100,06280
Maíz,2023/24,BUENOS AIRES,GENERAL ALVARADO,6,280,23146,20831,145817,7000,06280
Maíz,2024/25,BUENOS AIRES,GENERAL ALVARADO,6,280,22175,20675,144725,7000,06280
Maíz,2021/22,BUENOS AIRES,GENERAL ALVEAR,6,287,16700,13026,100300,7700,06287
Maíz,2022/23,BUENOS AIRES,GENERAL ALVEAR,6,287,20300,15327,99622,6500,06287
Maíz,2023/24,BUENOS AIRES,GENERAL ALVEAR,6,287,27000,20385,132503,6500,06287
Maíz,2024/25,BUENOS AIRES,GENERAL ALVEAR,6,287,27000,18900,122850,6500,06287
Maíz,2021/22,BUENOS AIRES,GENERAL ARENALES,6,294,36000,34600,228360,6600,06294
Maíz,2022/23,BUENOS AIRES,GENERAL ARENALES,6,294,37000,31450,157250,5000,06294
Maíz,2023/24,BUENOS AIRES,GENERAL ARENALES,6,294,33000,30000,300000,10000,06294
Maíz,2024/25,BUENOS AIRES,GENERAL ARENALES,6,294,26000,23400,198900,8500,06294
Maíz,2021/22,BUENOS AIRES,GENERAL BELGRANO,6,301,16253,11824,83123,7030,06301
Maíz,2022/23,BUENOS AIRES,GENERAL BELGRANO,6,301,15928,11707,59120,5050,06301
Maíz,2023/24,BUENOS AIRES,GENERAL BELGRANO,6,301,15578,11434,85298,7460,06301
Maíz,2024/25,BUENOS AIRES,GENERAL BELGRANO,6,301,14314,10534,78900,7490,06301
Maíz,2021/22,BUENOS AIRES,GENERAL GUIDO,6,308,4300,3300,21450,6500,06308
Maíz,2022/23,BUENOS AIRES,GENERAL GUIDO,6,308,5200,4200,16800,4000,06308
Maíz,2023/24,BUENOS AIRES,GENERAL GUIDO,6,308,6000,5000,27500,5500,06308
Maíz,2024/25,BUENOS AIRES,GENERAL GUIDO,6,308,6000,5000,30000,6000,06308
Maíz,2021/22,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,15300,12600,98280,7800,06315
Maíz,2022/23,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,17200,14500,116000,8000,06315
Maíz,2023/24,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,20000,17000,117300,6900,06315
Maíz,2024/25,BUENOS AIRES,GENERAL JUAN MADARIAGA,6,315,20000,17000,115600,6800,06315
Maíz,2021/22,BUENOS AIRES,GENERAL LA MADRID,6,322,42000,40124,260806,6500,06322
Maíz,2022/23,BUENOS AIRES,GENERAL LA MADRID,6,322,40000,31500,189000,6000,06322
Maíz,2023/24,BUENOS AIRES,GENERAL LA MADRID,6,322,40000,33000,128700,3900,06322
Maíz,2024/25,BUENOS AIRES,GENERAL LA MADRID,6,322,40000,30000,150000,5000,06322
Maíz,2021/22,BUENOS AIRES,GENERAL LAS HERAS,6,329,1650,150,1080,7200,06329
Maíz,2022/23,BUENOS AIRES,GENERAL LAS HERAS,6,329,1900,50,275,5500,06329
Maíz,2023/24,BUENOS AIRES,GENERAL LAS HERAS,6,329,2180,1030,7931,7700,06329
Maíz,2024/25,BUENOS AIRES,GENERAL LAS HERAS,6,329,2180,1030,7107,6900,06329
Maíz,2021/22,BUENOS AIRES,GENERAL LAVALLE,6,336,1000,200,1200,6000,06336
Maíz,2023/24,BUENOS AIRES,GENERAL LAVALLE,6,336,1300,500,2500,5000,06336
Maíz,2024/25,BUENOS AIRES,GENERAL LAVALLE,6,336,1000,200,1160,5800,06336
Maíz,2021/22,BUENOS AIRES,GENERAL PAZ,6,343,4300,3100,21700,7000,06343
Maíz,2022/23,BUENOS AIRES,GENERAL PAZ,6,343,4000,2000,11000,5500,06343
Maíz,2023/24,BUENOS AIRES,GENERAL PAZ,6,343,7750,6550,51090,7800,06343
Maíz,2024/25,BUENOS AIRES,GENERAL PAZ,6,343,6750,5550,39960,7200,06343
Maíz,2021/22,BUENOS AIRES,GENERAL PINTO,6,351,46000,41000,323900,7900,06351
Maíz,2022/23,BUENOS AIRES,GENERAL PINTO,6,351,45000,39100,238510,6100,06351
Maíz,2023/24,BUENOS AIRES,GENERAL PINTO,6,351,46000,39000,335400,8600,06351
Maíz,2024/25,BUENOS AIRES,GENERAL PINTO,6,351,42000,35000,283500,8100,06351
Maíz,2021/22,BUENOS AIRES,GENERAL PUEYRREDON,6,357,13800,12300,86100,7000,06357
Maíz,2022/23,BUENOS AIRES,GENERAL PUEYRREDON,6,357,15147,13647,84611,6200,06357
Maíz,2023/24,BUENOS AIRES,GENERAL PUEYRREDON,6,357,20676,18608,135838,7300,06357
Maíz,2024/25,BUENOS AIRES,GENERAL PUEYRREDON,6,357,20215,19015,133105,7000,06357
Maíz,2021/22,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,1000,250,1800,7200,06364
Maíz,2022/23,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,950,50,285,5700,06364
Maíz,2023/24,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,1030,230,1794,7800,06364
Maíz,2024/25,BUENOS AIRES,GENERAL RODRIGUEZ,6,364,1030,230,1725,7500,06364
Maíz,2021/22,BUENOS AIRES,GENERAL VIAMONTE,6,385,35000,31000,248000,8000,06385
Maíz,2022/23,BUENOS AIRES,GENERAL VIAMONTE,6,385,31000,26380,155642,5900,06385
Maíz,2023/24,BUENOS AIRES,GENERAL VIAMONTE,6,385,35000,30000,243000,8100,06385
Maíz,2024/25,BUENOS AIRES,GENERAL VIAMONTE,6,385,33000,28000,228200,8150,06385
Maíz,2021/22,BUENOS AIRES,GENERAL VILLEGAS,6,392,119000,109000,844750,7750,06392
Maíz,2022/23,BUENOS AIRES,GENERAL VILLEGAS,6,392,125000,113250,679500,6000,06392
Maíz,2023/24,BUENOS AIRES,GENERAL VILLEGAS,6,392,122000,111000,954600,8600,06392
Maíz,2024/25,BUENOS AIRES,GENERAL VILLEGAS,6,392,110000,99000,787050,7950,06392
Maíz,2021/22,BUENOS AIRES,GUAMINI,6,399,66000,31000,223200,7200,06399
Maíz,2022/23,BUENOS AIRES,GUAMINI,6,399,66000,32000,185600,5800,06399
Maíz,2023/24,BUENOS AIRES,GUAMINI,6,399,66000,34000,221000,6500,06399
Maíz,2024/25,BUENOS AIRES,GUAMINI,6,399,93000,43000,275200,6400,06399
Maíz,2021/22,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,30500,23790,202215,8500,06406
Maíz,2022/23,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,34300,25897,168327,6500,06406
Maíz,2023/24,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,36500,27558,198414,7200,06406
Maíz,2024/25,BUENOS AIRES,HIPOLITO YRIGOYEN,6,406,36500,25700,185040,7200,06406
Maíz,2021/22,BUENOS AIRES,JUNIN,6,413,38350,36650,296865,8100,06413
Maíz,2022/23,BUENOS AIRES,JUNIN,6,413,45000,38250,191250,5000,06413
Maíz,2023/24,BUENOS AIRES,JUNIN,6,413,44000,40500,405000,10000,06413
Maíz,2024/25,BUENOS AIRES,JUNIN,6,413,41000,36900,332100,9000,06413
Maíz,2021/22,BUENOS AIRES,LA PLATA,6,441,320,160,1104,6900,06441
Maíz,2022/23,BUENOS AIRES,LA PLATA,6,441,330,140,770,5500,06441
Maíz,2023/24,BUENOS AIRES,LA PLATA,6,441,950,760,5928,7800,06441
Maíz,2024/25,BUENOS AIRES,LA PLATA,6,441,950,760,5320,7000,06441
Maíz,2021/22,BUENOS AIRES,LAPRIDA,6,448,14337,10534,36868,3500,06448
Maíz,2022/23,BUENOS AIRES,LAPRIDA,6,448,29111,20378,81511,4000,06448
Maíz,2023/24,BUENOS AIRES,LAPRIDA,6,448,27369,19432,124365,6400,06448
Maíz,2024/25,BUENOS AIRES,LAPRIDA,6,448,22058,13140,60444,4600,06448
Maíz,2021/22,BUENOS AIRES,LAS FLORES,6,455,21327,15515,109070,7030,06455
Maíz,2022/23,BUENOS AIRES,LAS FLORES,6,455,20900,15361,75730,4930,06455
Maíz,2023/24,BUENOS AIRES,LAS FLORES,6,455,20441,15003,110572,7370,06455
Maíz,2024/25,BUENOS AIRES,LAS FLORES,6,455,18783,13824,101883,7370,06455
Maíz,2021/22,BUENOS AIRES,LEANDRO N. ALEM,6,462,33000,31000,251100,8100,06462
Maíz,2022/23,BUENOS AIRES,LEANDRO N. ALEM,6,462,33000,30340,169904,5600,06462
Maíz,2023/24,BUENOS AIRES,LEANDRO N. ALEM,6,462,34000,32000,262400,8200,06462
Maíz,2024/25,BUENOS AIRES,LEANDRO N. ALEM,6,462,31000,29000,232870,8030,06462
Maíz,2023/24,BUENOS AIRES,LEZAMA,6,466,8150,7400,57720,7800,06466
Maíz,2024/25,BUENOS AIRES,LEZAMA,6,466,8150,7400,51060,6900,06466
Maíz,2021/22,BUENOS AIRES,LINCOLN,6,469,68200,57200,454740,7950,06469
Maíz,2022/23,BUENOS AIRES,LINCOLN,6,469,60000,48500,276450,5700,06469
Maíz,2023/24,BUENOS AIRES,LINCOLN,6,469,67000,57000,456000,8000,06469
Maíz,2024/25,BUENOS AIRES,LINCOLN,6,469,61000,51000,402900,7900,06469
Maíz,2021/22,BUENOS AIRES,LOBERIA,6,476,69800,52800,369600,7000,06476
Maíz,2022/23,BUENOS AIRES,LOBERIA,6,476,75930,56930,347273,6100,06476
Maíz,2023/24,BUENOS AIRES,LOBERIA,6,476,70499,56809,369259,6500,06476
Maíz,2024/25,BUENOS AIRES,LOBERIA,6,476,69426,55426,360269,6500,06476
Maíz,2021/22,BUENOS AIRES,LOBOS,6,483,16091,11642,82425,7080,06483
Maíz,2022/23,BUENOS AIRES,LOBOS,6,483,15769,11527,56713,4920,06483
Maíz,2023/24,BUENOS AIRES,LOBOS,6,483,15396,11270,79115,7020,06483
Maíz,2024/25,BUENOS AIRES,LOBOS,6,483,14158,10415,75509,7250,06483
Maíz,2021/22,BUENOS AIRES,LUJAN,6,497,5000,1500,10800,7200,06497
Maíz,2022/23,BUENOS AIRES,LUJAN,6,497,5100,550,3025,5500,06497
Maíz,2023/24,BUENOS AIRES,LUJAN,6,497,6500,2950,23010,7800,06497
Maíz,2024/25,BUENOS AIRES,LUJAN,6,497,5500,1950,13845,7100,06497
Maíz,2021/22,BUENOS AIRES,MAGDALENA,6,505,2100,300,2040,6800,06505
Maíz,2022/23,BUENOS AIRES,MAGDALENA,6,505,1600,200,1100,5500,06505
Maíz,2023/24,BUENOS AIRES,MAGDALENA,6,505,4760,3210,24717,7700,06505
Maíz,2024/25,BUENOS AIRES,MAGDALENA,6,505,3760,2210,15028,6800,06505
Maíz,2021/22,BUENOS AIRES,MAIPU,6,511,9000,7600,57000,7500,06511
Maíz,2022/23,BUENOS AIRES,MAIPU,6,511,9300,7900,51350,6500,06511
Maíz,2023/24,BUENOS AIRES,MAIPU,6,511,9000,7500,51000,6800,06511
Maíz,2024/25,BUENOS AIRES,MAIPU,6,511,9000,7500,48750,6500,06511
Maíz,2021/22,BUENOS AIRES,MAR CHIQUITA,6,518,23100,19800,154440,7800,06518
Maíz,2022/23,BUENOS AIRES,MAR CHIQUITA,6,518,24800,21500,150500,7000,06518
Maíz,2023/24,BUENOS AIRES,MAR CHIQUITA,6,518,30000,26700,186900,7000,06518
Maíz,2024/25,BUENOS AIRES,MAR CHIQUITA,6,518,24500,21200,144160,6800,06518
Maíz,2021/22,BUENOS AIRES,MARCOS PAZ,6,525,2300,1290,9288,7200,06525
Maíz,2022/23,BUENOS AIRES,MARCOS PAZ,6,525,2020,610,3355,5500,06525
Maíz,2023/24,BUENOS AIRES,MARCOS PAZ,6,525,2880,1870,14586,7800,06525
Maíz,2024/25,BUENOS AIRES,MARCOS PAZ,6,525,2180,1170,8190,7000,06525
Maíz,2021/22,BUENOS AIRES,MERCEDES,6,532,6000,5100,22950,4500,06532
Maíz,2022/23,BUENOS AIRES,MERCEDES,6,532,5700,600,600,1000,06532
Maíz,2023/24,BUENOS AIRES,MERCEDES,6,532,12746,12069,96552,8000,06532
Maíz,2024/25,BUENOS AIRES,MERCEDES,6,532,9000,8590,42950,5000,06532
Maíz,2021/22,BUENOS AIRES,MONTE,6,547,16525,11997,83619,6970,06547
Maíz,2022/23,BUENOS AIRES,MONTE,6,547,16195,11879,60583,5100,06547
Maíz,2023/24,BUENOS AIRES,MONTE,6,547,15838,11624,80903,6960,06547
Maíz,2024/25,BUENOS AIRES,MONTE,6,547,14614,10756,77443,7200,06547
Maíz,2021/22,BUENOS AIRES,NAVARRO,6,574,12473,9049,64429,7120,06574
Maíz,2022/23,BUENOS AIRES,NAVARRO,6,574,12224,8960,44531,4970,06574
Maíz,2023/24,BUENOS AIRES,NAVARRO,6,574,11955,8774,61067,6960,06574
Maíz,2024/25,BUENOS AIRES,NAVARRO,6,574,11788,8671,62951,7260,06574
Maíz,2021/22,BUENOS AIRES,NECOCHEA,6,581,60801,44742,156598,3500,06581
Maíz,2022/23,BUENOS AIRES,NECOCHEA,6,581,60573,42401,203525,4800,06581
Maíz,2023/24,BUENOS AIRES,NECOCHEA,6,581,66649,53319,335911,6300,06581
Maíz,2024/25,BUENOS AIRES,NECOCHEA,6,581,63484,41808,246667,5900,06581
Maíz,2021/22,BUENOS AIRES,OLAVARRIA,6,595,47000,36660,285948,7800,06595
Maíz,2022/23,BUENOS AIRES,OLAVARRIA,6,595,42700,32239,225670,7000,06595
Maíz,2023/24,BUENOS AIRES,OLAVARRIA,6,595,57000,43035,279728,6500,06595
Maíz,2024/25,BUENOS AIRES,OLAVARRIA,6,595,57000,39900,239400,6000,06595
Maíz,2021/22,BUENOS AIRES,PATAGONES,6,602,4800,4000,32000,8000,06602
Maíz,2022/23,BUENOS AIRES,PATAGONES,6,602,4800,3300,26400,8000,06602
Maíz,2023/24,BUENOS AIRES,PATAGONES,6,602,6800,5300,42400,8000,06602
Maíz,2024/25,BUENOS AIRES,PATAGONES,6,602,6800,5644,44023,7800,06602
Maíz,2021/22,BUENOS AIRES,PEHUAJO,6,609,92150,86150,766735,8900,06609
Maíz,2022/23,BUENOS AIRES,PEHUAJO,6,609,88500,82000,549400,6700,06609
Maíz,2023/24,BUENOS AIRES,PEHUAJO,6,609,90200,79765,645299,8090,06609
Maíz,2024/25,BUENOS AIRES,PEHUAJO,6,609,67771,61535,523048,8500,06609
Maíz,2021/22,BUENOS AIRES,PELLEGRINI,6,616,40000,8000,64000,8000,06616
Maíz,2022/23,BUENOS AIRES,PELLEGRINI,6,616,40000,24000,153600,6400,06616
Maíz,2023/24,BUENOS AIRES,PELLEGRINI,6,616,40000,21000,138600,6600,06616
Maíz,2024/25,BUENOS AIRES,PELLEGRINI,6,616,49000,21000,142800,6800,06616
Maíz,2021/22,BUENOS AIRES,PERGAMINO,6,623,55100,52250,391875,7500,06623
Maíz,2022/23,BUENOS AIRES,PERGAMINO,6,623,47923,38973,187070,4800,06623
